state,year,quarter,HPI
IA,2009,3,246.34
IA,2009,4,245.73
IA,2010,1,243.8
IA,2010,2,244.64
IA,2010,3,246.87
IA,2010,4,246.84
IA,2011,1,244.57
IA,2011,2,243.02
IA,2011,3,245.34
IA,2011,4,246.41
IA,2012,1,246.37
IA,2012,2,246.3
IA,2012,3,248.14
IA,2012,4,249.15
IA,2013,1,249.62
IA,2013,2,251.34
IA,2013,3,252.31
IA,2013,4,252.68
IA,2014,1,252.51
IA,2014,2,255.88
IA,2014,3,258.5
IA,2014,4,259.61
IA,2015,1,260.61
IA,2015,2,264.2
IA,2015,3,266.59
IA,2015,4,268.72
IA,2016,1,269.91
IA,2016,2,272.85
IA,2016,3,277.05
IA,2016,4,278.44
IA,2017,1,280.45
IA,2017,2,284.57
IA,2017,3,288.65
IA,2017,4,289.61
IA,2018,1,290.8
IA,2018,2,296.72
IA,2018,3,299.57
IA,2018,4,300.33
IA,2019,1,302.23
IA,2019,2,305.44
IA,2019,3,308.45
IA,2019,4,310.55
IA,2020,1,312.4
IA,2020,2,313.08
ID,1975,1,70.11
ID,1975,2,64.25
ID,1975,3,64.14
ID,1975,4,61.73
ID,1976,1,65.86
ID,1976,2,71.52
ID,1976,3,69.34
ID,1976,4,68.89
ID,1977,1,71.69
ID,1977,2,72.33
ID,1977,3,78.44
ID,1977,4,82.47
ID,1978,1,89.4
ID,1978,2,88.36
ID,1978,3,90.2
ID,1978,4,90.65
ID,1979,1,97.41
ID,1979,2,93.49
ID,1979,3,97.99
ID,1979,4,99.96
ID,1980,1,100
ID,1980,2,99.28
ID,1980,3,104.49
ID,1980,4,99.91
ID,1981,1,109.6
ID,1981,2,100.44
ID,1981,3,99.79
ID,1981,4,118.09
ID,1982,1,99.57
ID,1982,2,109.42
ID,1982,3,103.46
ID,1982,4,111.24
ID,1983,1,109.86
ID,1983,2,105.3
ID,1983,3,105.3
ID,1983,4,107.07
ID,1984,1,108.63
ID,1984,2,107.44
ID,1984,3,109.23
ID,1984,4,112.07
ID,1985,1,107.38
ID,1985,2,112.98
ID,1985,3,113.75
ID,1985,4,111.53
ID,1986,1,113.49
ID,1986,2,112.09
ID,1986,3,113.06
ID,1986,4,113.73
ID,1987,1,114.9
ID,1987,2,112.78
ID,1987,3,109.31
ID,1987,4,109.11
ID,1988,1,112.32
ID,1988,2,112.77
ID,1988,3,110.32
ID,1988,4,110.66
ID,1989,1,113.97
ID,1989,2,114.52
ID,1989,3,116.5
ID,1989,4,116.93
ID,1990,1,119.21
ID,1990,2,123.71
ID,1990,3,126.42
ID,1990,4,125.67
ID,1991,1,128.6
ID,1991,2,129.24
ID,1991,3,132.11
ID,1991,4,135.17
ID,1992,1,136.6
ID,1992,2,138.04
ID,1992,3,141.11
ID,1992,4,144.89
ID,1993,1,146.12
ID,1993,2,150.85
ID,1993,3,154.84
ID,1993,4,157.91
ID,1994,1,158.78
ID,1994,2,164.8
ID,1994,3,166.6
ID,1994,4,167.78
ID,1995,1,168.44
ID,1995,2,172.58
ID,1995,3,175.95
ID,1995,4,177.54
ID,1996,1,180.09
ID,1996,2,178.64
ID,1996,3,179.06
ID,1996,4,180.54
ID,1997,1,182.34
ID,1997,2,182.71
ID,1997,3,185.7
ID,1997,4,187.94
ID,1998,1,189.92
ID,1998,2,190.6
ID,1998,3,191.61
ID,1998,4,192.94
ID,1999,1,194.85
ID,1999,2,195.74
ID,1999,3,194.23
ID,1999,4,193.87
ID,2000,1,196.69
ID,2000,2,196.57
ID,2000,3,198.19
ID,2000,4,200.49
ID,2001,1,205.51
ID,2001,2,207.76
ID,2001,3,208.98
ID,2001,4,211.31
ID,2002,1,211.76
ID,2002,2,212.89
ID,2002,3,216.03
ID,2002,4,218.21
ID,2003,1,220.26
ID,2003,2,222.14
ID,2003,3,223.93
ID,2003,4,227.15
ID,2004,1,229.75
ID,2004,2,235.7
ID,2004,3,243.64
ID,2004,4,250.11
ID,2005,1,256.09
ID,2005,2,267.45
ID,2005,3,283.5
ID,2005,4,296.46
ID,2006,1,307.05
ID,2006,2,318.63
ID,2006,3,327.34
ID,2006,4,335.5
ID,2007,1,340.41
ID,2007,2,340.85
ID,2007,3,341.43
ID,2007,4,341.61
ID,2008,1,343
ID,2008,2,335.25
ID,2008,3,325.32
ID,2008,4,325.38
ID,2009,1,326.38
ID,2009,2,315.32
ID,2009,3,301.5
ID,2009,4,296.47
ID,2010,1,286.96
ID,2010,2,282.07
ID,2010,3,281.02
ID,2010,4,274.19
ID,2011,1,259.48
ID,2011,2,250.35
ID,2011,3,254.72
ID,2011,4,259.25
ID,2012,1,257.13
ID,2012,2,254.19
ID,2012,3,260.01
ID,2012,4,264.06
ID,2013,1,266.46
ID,2013,2,269.06
ID,2013,3,277.56
ID,2013,4,278.47
ID,2014,1,282.6
ID,2014,2,287.38
ID,2014,3,291.7
ID,2014,4,292.92
ID,2015,1,297.93
ID,2015,2,303.32
ID,2015,3,309.78
ID,2015,4,314.61
ID,2016,1,318.19
ID,2016,2,325.07
ID,2016,3,335.96
ID,2016,4,337.44
ID,2017,1,343.38
ID,2017,2,358.14
ID,2017,3,365.61
ID,2017,4,372.24
ID,2018,1,383.4
ID,2018,2,401.25
ID,2018,3,412.13
ID,2018,4,420.09
ID,2019,1,428.8
ID,2019,2,442.71
ID,2019,3,454.71
ID,2019,4,465.32
ID,2020,1,474.14
ID,2020,2,481.38
IL,1975,1,66.54
IL,1975,2,62.22
IL,1975,3,64.08
IL,1975,4,66.63
IL,1976,1,67.72
IL,1976,2,70.19
IL,1976,3,73.52
IL,1976,4,73.21
IL,1977,1,80.45
IL,1977,2,83.56
IL,1977,3,83.45
IL,1977,4,88.93
IL,1978,1,90.62
IL,1978,2,97.89
IL,1978,3,99.58
IL,1978,4,101.93
IL,1979,1,97.28
IL,1979,2,101.95
IL,1979,3,100.67
IL,1979,4,99.88
IL,1980,1,100
IL,1980,2,100.61
IL,1980,3,102.36
IL,1980,4,99.8
IL,1981,1,101.73
IL,1981,2,107.13
IL,1981,3,106.78
IL,1981,4,107.93
IL,1982,1,103.97
IL,1982,2,103.37
IL,1982,3,99.26
IL,1982,4,101.08
IL,1983,1,101.99
IL,1983,2,104.92
IL,1983,3,105.93
IL,1983,4,107.11
IL,1984,1,107.86
IL,1984,2,110.54
IL,1984,3,111.21
IL,1984,4,112.8
IL,1985,1,113.58
IL,1985,2,115
IL,1985,3,116.35
IL,1985,4,118.32
IL,1986,1,120.07
IL,1986,2,122.74
IL,1986,3,125.45
IL,1986,4,128.38
IL,1987,1,130.85
IL,1987,2,135.53
IL,1987,3,138.66
IL,1987,4,140.61
IL,1988,1,143.56
IL,1988,2,148.14
IL,1988,3,151.45
IL,1988,4,152.86
IL,1989,1,155.77
IL,1989,2,158.86
IL,1989,3,162.39
IL,1989,4,164.36
IL,1990,1,166.11
IL,1990,2,168
IL,1990,3,169.94
IL,1990,4,170.46
IL,1991,1,172.49
IL,1991,2,174.32
IL,1991,3,175.51
IL,1991,4,177.96
IL,1992,1,179.13
IL,1992,2,180.7
IL,1992,3,182.42
IL,1992,4,184.08
IL,1993,1,185.2
IL,1993,2,186.9
IL,1993,3,188.82
IL,1993,4,190.5
IL,1994,1,193.13
IL,1994,2,195.87
IL,1994,3,197.59
IL,1994,4,197.86
IL,1995,1,199.9
IL,1995,2,202.76
IL,1995,3,205.22
IL,1995,4,207.09
IL,1996,1,209.32
IL,1996,2,210
IL,1996,3,211.03
IL,1996,4,213.03
IL,1997,1,214.48
IL,1997,2,215.99
IL,1997,3,218.21
IL,1997,4,220.23
IL,1998,1,222.1
IL,1998,2,223.01
IL,1998,3,225.14
IL,1998,4,226.83
IL,1999,1,228.88
IL,1999,2,231.6
IL,1999,3,234.93
IL,1999,4,237.32
IL,2000,1,241.98
IL,2000,2,246.14
IL,2000,3,250.17
IL,2000,4,253.03
IL,2001,1,256.33
IL,2001,2,260.78
IL,2001,3,265.6
IL,2001,4,268.08
IL,2002,1,272.71
IL,2002,2,277.54
IL,2002,3,281.11
IL,2002,4,284.3
IL,2003,1,287.27
IL,2003,2,290.18
IL,2003,3,294.28
IL,2003,4,303.47
IL,2004,1,306.73
IL,2004,2,313.75
IL,2004,3,324.1
IL,2004,4,328.71
IL,2005,1,335.51
IL,2005,2,343.33
IL,2005,3,350.48
IL,2005,4,356.82
IL,2006,1,361.51
IL,2006,2,364.36
IL,2006,3,367.09
IL,2006,4,371.21
IL,2007,1,373.49
IL,2007,2,372.27
IL,2007,3,369.2
IL,2007,4,370.44
IL,2008,1,368.91
IL,2008,2,361.4
IL,2008,3,349.33
IL,2008,4,348.22
IL,2009,1,346.7
IL,2009,2,336.8
IL,2009,3,326.07
IL,2009,4,322.92
IL,2010,1,317.66
IL,2010,2,313.95
IL,2010,3,317.23
IL,2010,4,315.08
IL,2011,1,304.31
IL,2011,2,298.21
IL,2011,3,300.33
IL,2011,4,300.23
IL,2012,1,296.46
IL,2012,2,292.74
IL,2012,3,295.91
IL,2012,4,296.02
IL,2013,1,294.16
IL,2013,2,296.03
IL,2013,3,296.99
IL,2013,4,298.12
IL,2014,1,299.04
IL,2014,2,304.44
IL,2014,3,308.74
IL,2014,4,310
IL,2015,1,313.04
IL,2015,2,315.99
IL,2015,3,317.36
IL,2015,4,318.8
IL,2016,1,320.22
IL,2016,2,324.54
IL,2016,3,328.87
IL,2016,4,330.28
IL,2017,1,329.96
IL,2017,2,334.29
IL,2017,3,338.29
IL,2017,4,339.48
IL,2018,1,341.57
IL,2018,2,343.89
IL,2018,3,345.5
IL,2018,4,345.53
IL,2019,1,348.6
IL,2019,2,353.58
IL,2019,3,356.51
IL,2019,4,359.02
IL,2020,1,359.73
IL,2020,2,360.46
IN,1975,1,66.02
IN,1975,2,60.86
IN,1975,3,63.62
IN,1975,4,63.45
IN,1976,1,62.11
IN,1976,2,65.48
IN,1976,3,65.37
IN,1976,4,68.39
IN,1977,1,70.82
IN,1977,2,71.48
IN,1977,3,73.76
IN,1977,4,78.36
IN,1978,1,81.21
IN,1978,2,84.37
IN,1978,3,86.91
IN,1978,4,89.38
IN,1979,1,93.58
IN,1979,2,96.21
IN,1979,3,97.88
IN,1979,4,97.66
IN,1980,1,100
IN,1980,2,98.53
IN,1980,3,101.95
IN,1980,4,101.06
IN,1981,1,103.89
IN,1981,2,102.51
IN,1981,3,104.92
IN,1981,4,107.18
IN,1982,1,104.09
IN,1982,2,103.99
IN,1982,3,101.8
IN,1982,4,104.21
IN,1983,1,105.97
IN,1983,2,106
IN,1983,3,105.57
IN,1983,4,104.91
IN,1984,1,104.97
IN,1984,2,107.53
IN,1984,3,106.43
IN,1984,4,108.61
IN,1985,1,109.4
IN,1985,2,110.94
IN,1985,3,111.55
IN,1985,4,113.23
IN,1986,1,114.53
IN,1986,2,116.5
IN,1986,3,118.29
IN,1986,4,119.73
IN,1987,1,121.5
IN,1987,2,122.93
IN,1987,3,124.47
IN,1987,4,124.84
IN,1988,1,127.59
IN,1988,2,129.26
IN,1988,3,129.91
IN,1988,4,131.19
IN,1989,1,132.32
IN,1989,2,134.11
IN,1989,3,136.46
IN,1989,4,136.88
IN,1990,1,137.84
IN,1990,2,139.15
IN,1990,3,140.4
IN,1990,4,140.91
IN,1991,1,143.16
IN,1991,2,144.37
IN,1991,3,145.44
IN,1991,4,147.55
IN,1992,1,148.78
IN,1992,2,150.18
IN,1992,3,152.46
IN,1992,4,153.29
IN,1993,1,154.32
IN,1993,2,155.83
IN,1993,3,157.72
IN,1993,4,159.21
IN,1994,1,160.89
IN,1994,2,163.29
IN,1994,3,165.22
IN,1994,4,165.41
IN,1995,1,167.56
IN,1995,2,170.49
IN,1995,3,173.47
IN,1995,4,175.49
IN,1996,1,177.7
IN,1996,2,179.4
IN,1996,3,180.8
IN,1996,4,183.09
IN,1997,1,184.44
IN,1997,2,186.42
IN,1997,3,189.09
IN,1997,4,191.48
IN,1998,1,193.29
IN,1998,2,194.98
IN,1998,3,197.24
IN,1998,4,198.95
IN,1999,1,200.8
IN,1999,2,201.86
IN,1999,3,202.92
IN,1999,4,203.97
IN,2000,1,205.54
IN,2000,2,207.29
IN,2000,3,210.12
IN,2000,4,212.02
IN,2001,1,216.5
IN,2001,2,218.28
IN,2001,3,219.78
IN,2001,4,221.77
IN,2002,1,223.41
IN,2002,2,224.07
IN,2002,3,226.5
IN,2002,4,227.53
IN,2003,1,229.35
IN,2003,2,230.48
IN,2003,3,232.08
IN,2003,4,234.11
IN,2004,1,235.45
IN,2004,2,236.26
IN,2004,3,238.89
IN,2004,4,241.5
IN,2005,1,243.15
IN,2005,2,245.25
IN,2005,3,248.92
IN,2005,4,249.49
IN,2006,1,249.49
IN,2006,2,249.01
IN,2006,3,250.47
IN,2006,4,253.05
IN,2007,1,253.85
IN,2007,2,254.62
IN,2007,3,253.55
IN,2007,4,254.04
IN,2008,1,256
IN,2008,2,253.98
IN,2008,3,250.04
IN,2008,4,249.68
IN,2009,1,253.52
IN,2009,2,249.49
IN,2009,3,245.09
IN,2009,4,245.07
IN,2010,1,241.66
IN,2010,2,241.92
IN,2010,3,245.01
IN,2010,4,244.45
IN,2011,1,239.23
IN,2011,2,237.04
IN,2011,3,239.91
IN,2011,4,241.18
IN,2012,1,238.84
IN,2012,2,238.5
IN,2012,3,240.54
IN,2012,4,241.27
IN,2013,1,241.26
IN,2013,2,241.76
IN,2013,3,242.62
IN,2013,4,242.82
IN,2014,1,242.62
IN,2014,2,246.43
IN,2014,3,248.82
IN,2014,4,250.15
IN,2015,1,252.83
IN,2015,2,256.06
IN,2015,3,257.03
IN,2015,4,258.97
IN,2016,1,258.98
IN,2016,2,264.3
IN,2016,3,268.03
IN,2016,4,269.7
IN,2017,1,270.21
IN,2017,2,276.03
IN,2017,3,280.88
IN,2017,4,283.55
IN,2018,1,287.87
IN,2018,2,295.86
IN,2018,3,299.83
IN,2018,4,302.38
IN,2019,1,306.17
IN,2019,2,312.07
IN,2019,3,316.7
IN,2019,4,320.02
IN,2020,1,323.35
IN,2020,2,326.17
KS,1975,1,62.01
KS,1975,2,62.33
KS,1975,3,63.68
KS,1975,4,64.7
KS,1976,1,66.78
KS,1976,2,67.69
KS,1976,3,68.79
KS,1976,4,70.64
KS,1977,1,72.81
KS,1977,2,76.25
KS,1977,3,77.75
KS,1977,4,80.46
KS,1978,1,82.74
KS,1978,2,84.93
KS,1978,3,88.76
KS,1978,4,90.71
KS,1979,1,92.52
KS,1979,2,94.49
KS,1979,3,96.96
KS,1979,4,98.34
KS,1980,1,100
KS,1980,2,101.68
KS,1980,3,102.6
KS,1980,4,104.43
KS,1981,1,98.58
KS,1981,2,103.91
KS,1981,3,102.96
KS,1981,4,105.64
KS,1982,1,105.33
KS,1982,2,104.46
KS,1982,3,105.44
KS,1982,4,105.56
KS,1983,1,106.21
KS,1983,2,109.09
KS,1983,3,106.75
KS,1983,4,107.85
KS,1984,1,108.05
KS,1984,2,108.35
KS,1984,3,107.77
KS,1984,4,107.96
KS,1985,1,108.94
KS,1985,2,109.46
KS,1985,3,110.14
KS,1985,4,110.87
KS,1986,1,113.04
KS,1986,2,113.49
KS,1986,3,114.52
KS,1986,4,115.12
KS,1987,1,115.95
KS,1987,2,117.73
KS,1987,3,117.35
KS,1987,4,116.6
KS,1988,1,117.31
KS,1988,2,118.18
KS,1988,3,117.24
KS,1988,4,119.04
KS,1989,1,117.94
KS,1989,2,119.99
KS,1989,3,119.62
KS,1989,4,120.23
KS,1990,1,120
KS,1990,2,119.58
KS,1990,3,119.8
KS,1990,4,119.34
KS,1991,1,119.92
KS,1991,2,120.67
KS,1991,3,120.81
KS,1991,4,122.42
KS,1992,1,123.09
KS,1992,2,123.67
KS,1992,3,125.1
KS,1992,4,125.47
KS,1993,1,126.2
KS,1993,2,127.2
KS,1993,3,128.98
KS,1993,4,130.11
KS,1994,1,132.3
KS,1994,2,136.33
KS,1994,3,137.93
KS,1994,4,139.17
KS,1995,1,140.44
KS,1995,2,143.43
KS,1995,3,144.69
KS,1995,4,146.83
KS,1996,1,147.42
KS,1996,2,150.25
KS,1996,3,151.8
KS,1996,4,153.13
KS,1997,1,153.57
KS,1997,2,156.11
KS,1997,3,157.86
KS,1997,4,159.8
KS,1998,1,161.65
KS,1998,2,163.25
KS,1998,3,166.01
KS,1998,4,167.86
KS,1999,1,169.55
KS,1999,2,172.79
KS,1999,3,174.73
KS,1999,4,175.81
KS,2000,1,179.26
KS,2000,2,180.73
KS,2000,3,183.28
KS,2000,4,185.1
KS,2001,1,188.76
KS,2001,2,191
KS,2001,3,193.16
KS,2001,4,194.89
KS,2002,1,197.46
KS,2002,2,199.39
KS,2002,3,201.35
KS,2002,4,202.94
KS,2003,1,204.5
KS,2003,2,205.94
KS,2003,3,207.43
KS,2003,4,210.69
KS,2004,1,212.72
KS,2004,2,214.93
KS,2004,3,217.12
KS,2004,4,219.76
KS,2005,1,221.99
KS,2005,2,224.99
KS,2005,3,227.77
KS,2005,4,228.87
KS,2006,1,230.03
KS,2006,2,232.01
KS,2006,3,234.01
KS,2006,4,236.21
KS,2007,1,237.6
KS,2007,2,240.18
KS,2007,3,239.48
KS,2007,4,239.59
KS,2008,1,241.4
KS,2008,2,239.8
KS,2008,3,236.93
KS,2008,4,237.3
KS,2009,1,240.21
KS,2009,2,238.48
KS,2009,3,236.7
KS,2009,4,236.27
KS,2010,1,234.33
KS,2010,2,234.03
KS,2010,3,236.52
KS,2010,4,236.42
KS,2011,1,232.78
KS,2011,2,228.95
KS,2011,3,231.77
KS,2011,4,233.72
KS,2012,1,231.96
KS,2012,2,230.82
KS,2012,3,233.18
KS,2012,4,233.27
KS,2013,1,234.41
KS,2013,2,233
KS,2013,3,235.7
KS,2013,4,234.78
KS,2014,1,235.92
KS,2014,2,238.94
KS,2014,3,242.64
KS,2014,4,242.63
KS,2015,1,244.61
KS,2015,2,247.34
KS,2015,3,250.32
KS,2015,4,251.21
KS,2016,1,252.83
KS,2016,2,258.48
KS,2016,3,262.16
KS,2016,4,264.06
KS,2017,1,263.81
KS,2017,2,271
KS,2017,3,274.16
KS,2017,4,275.09
KS,2018,1,279.69
KS,2018,2,285.46
KS,2018,3,286.06
KS,2018,4,290.09
KS,2019,1,291.6
KS,2019,2,297.75
KS,2019,3,301.25
KS,2019,4,304.43
KS,2020,1,306.81
KS,2020,2,309.68
KY,1975,1,64.03
KY,1975,2,66.06
KY,1975,3,66.94
KY,1975,4,68.81
KY,1976,1,69.4
KY,1976,2,68.71
KY,1976,3,69.2
KY,1976,4,69.69
KY,1977,1,70.01
KY,1977,2,73.62
KY,1977,3,76.88
KY,1977,4,78.62
KY,1978,1,81.42
KY,1978,2,84.09
KY,1978,3,88.79
KY,1978,4,91.56
KY,1979,1,95.75
KY,1979,2,97.94
KY,1979,3,97
KY,1979,4,99.5
KY,1980,1,100
KY,1980,2,101.27
KY,1980,3,101.25
KY,1980,4,104.89
KY,1981,1,107.88
KY,1981,2,106
KY,1981,3,103.41
KY,1981,4,104.17
KY,1982,1,106.88
KY,1982,2,106.81
KY,1982,3,105.13
KY,1982,4,107.2
KY,1983,1,108.78
KY,1983,2,109.94
KY,1983,3,110.08
KY,1983,4,109.46
KY,1984,1,112.87
KY,1984,2,110.82
KY,1984,3,112.83
KY,1984,4,113
KY,1985,1,114.51
KY,1985,2,115.61
KY,1985,3,114.95
KY,1985,4,117.19
KY,1986,1,118.81
KY,1986,2,120.9
KY,1986,3,121.09
KY,1986,4,123.7
KY,1987,1,125.21
KY,1987,2,126.57
KY,1987,3,129.27
KY,1987,4,129.48
KY,1988,1,131.87
KY,1988,2,133.1
KY,1988,3,135.24
KY,1988,4,136.51
KY,1989,1,138.11
KY,1989,2,139.19
KY,1989,3,142
KY,1989,4,142.71
KY,1990,1,143.2
KY,1990,2,144.4
KY,1990,3,145.47
KY,1990,4,145.03
KY,1991,1,147.57
KY,1991,2,148.78
KY,1991,3,149.51
KY,1991,4,151.45
KY,1992,1,152.48
KY,1992,2,153.71
KY,1992,3,155.74
KY,1992,4,157.1
KY,1993,1,157.91
KY,1993,2,159.75
KY,1993,3,160.97
KY,1993,4,162.93
KY,1994,1,165.59
KY,1994,2,169.89
KY,1994,3,171.41
KY,1994,4,173.35
KY,1995,1,175.26
KY,1995,2,178.09
KY,1995,3,180.65
KY,1995,4,182.3
KY,1996,1,184.6
KY,1996,2,186.19
KY,1996,3,188.13
KY,1996,4,189.93
KY,1997,1,192.94
KY,1997,2,194
KY,1997,3,196.25
KY,1997,4,198.71
KY,1998,1,200.47
KY,1998,2,202.82
KY,1998,3,205.27
KY,1998,4,207.97
KY,1999,1,209.79
KY,1999,2,212.18
KY,1999,3,213.97
KY,1999,4,215.79
KY,2000,1,219.01
KY,2000,2,220.97
KY,2000,3,222.81
KY,2000,4,225.66
KY,2001,1,230.03
KY,2001,2,232.14
KY,2001,3,234.03
KY,2001,4,235.9
KY,2002,1,237.77
KY,2002,2,239.38
KY,2002,3,241.92
KY,2002,4,244.19
KY,2003,1,246.2
KY,2003,2,248.15
KY,2003,3,250.23
KY,2003,4,253.84
KY,2004,1,256.89
KY,2004,2,259.13
KY,2004,3,262.27
KY,2004,4,267.23
KY,2005,1,269.13
KY,2005,2,272.81
KY,2005,3,277.3
KY,2005,4,278.68
KY,2006,1,281.32
KY,2006,2,282.25
KY,2006,3,283.43
KY,2006,4,286.54
KY,2007,1,289
KY,2007,2,289.8
KY,2007,3,289.33
KY,2007,4,292.41
KY,2008,1,293.76
KY,2008,2,293.57
KY,2008,3,289.16
KY,2008,4,290.92
KY,2009,1,293.4
KY,2009,2,290.53
KY,2009,3,287.13
KY,2009,4,287.1
KY,2010,1,285.09
KY,2010,2,283.9
KY,2010,3,287.91
KY,2010,4,287.46
KY,2011,1,283.36
KY,2011,2,280.49
KY,2011,3,282.79
KY,2011,4,283.83
KY,2012,1,283.55
KY,2012,2,282.51
KY,2012,3,284.64
KY,2012,4,285.88
KY,2013,1,285.78
KY,2013,2,286.62
KY,2013,3,286.33
KY,2013,4,284.84
KY,2014,1,285.14
KY,2014,2,289.76
KY,2014,3,291.06
KY,2014,4,293.15
KY,2015,1,295.78
KY,2015,2,299.61
KY,2015,3,301.41
KY,2015,4,303.77
KY,2016,1,305.87
KY,2016,2,310.92
KY,2016,3,314.91
KY,2016,4,316.74
KY,2017,1,319.44
KY,2017,2,326.5
KY,2017,3,331.52
KY,2017,4,332.29
KY,2018,1,337.28
KY,2018,2,342.4
KY,2018,3,345.4
KY,2018,4,347.47
KY,2019,1,350.5
KY,2019,2,356.8
KY,2019,3,361.66
KY,2019,4,365.05
KY,2020,1,367.19
KY,2020,2,371.66
LA,1975,1,51.72
LA,1975,2,55.89
LA,1975,3,52.94
LA,1975,4,55.57
LA,1976,1,58.9
LA,1976,2,59.09
LA,1976,3,58.44
LA,1976,4,61.72
LA,1977,1,62.75
LA,1977,2,65.22
LA,1977,3,62.65
LA,1977,4,68.42
LA,1978,1,73.43
LA,1978,2,73.43
LA,1978,3,77.73
LA,1978,4,81.9
LA,1979,1,88.01
LA,1979,2,92.18
LA,1979,3,95.31
LA,1979,4,97.43
LA,1980,1,100
LA,1980,2,99.48
LA,1980,3,101.34
LA,1980,4,102.77
LA,1981,1,106.56
LA,1981,2,108.49
LA,1981,3,111.31
LA,1981,4,113.27
LA,1982,1,114.19
LA,1982,2,115.66
LA,1982,3,115.32
LA,1982,4,115.46
LA,1983,1,116.26
LA,1983,2,117.27
LA,1983,3,115.86
LA,1983,4,116.63
LA,1984,1,116.78
LA,1984,2,117.34
LA,1984,3,115.88
LA,1984,4,114.67
LA,1985,1,111.68
LA,1985,2,113.24
LA,1985,3,113.3
LA,1985,4,110.81
LA,1986,1,113.74
LA,1986,2,114.46
LA,1986,3,111.81
LA,1986,4,110.75
LA,1987,1,110.85
LA,1987,2,110.4
LA,1987,3,104.97
LA,1987,4,104.76
LA,1988,1,102.06
LA,1988,2,102.4
LA,1988,3,101.22
LA,1988,4,99.91
LA,1989,1,100.65
LA,1989,2,100.57
LA,1989,3,102.43
LA,1989,4,102.28
LA,1990,1,101.75
LA,1990,2,102.74
LA,1990,3,103.13
LA,1990,4,103.56
LA,1991,1,102.98
LA,1991,2,105.35
LA,1991,3,106.36
LA,1991,4,108.03
LA,1992,1,109.3
LA,1992,2,110.41
LA,1992,3,111.87
LA,1992,4,112.96
LA,1993,1,113.84
LA,1993,2,115.78
LA,1993,3,117.84
LA,1993,4,119.46
LA,1994,1,121.57
LA,1994,2,124.26
LA,1994,3,125.47
LA,1994,4,125.4
LA,1995,1,126.85
LA,1995,2,129.43
LA,1995,3,131.45
LA,1995,4,132.75
LA,1996,1,134.73
LA,1996,2,136.46
LA,1996,3,137.21
LA,1996,4,139.23
LA,1997,1,140.59
LA,1997,2,141.6
LA,1997,3,143.6
LA,1997,4,145.91
LA,1998,1,147.91
LA,1998,2,149.25
LA,1998,3,151.77
LA,1998,4,153.19
LA,1999,1,154.56
LA,1999,2,156.15
LA,1999,3,157.31
LA,1999,4,157.71
LA,2000,1,160.15
LA,2000,2,160.73
LA,2000,3,162.61
LA,2000,4,164.02
LA,2001,1,168.22
LA,2001,2,169.97
LA,2001,3,171.54
LA,2001,4,173.16
LA,2002,1,174.12
LA,2002,2,175.56
LA,2002,3,178.57
LA,2002,4,181.23
LA,2003,1,183.2
LA,2003,2,185.05
LA,2003,3,186.75
LA,2003,4,189.87
LA,2004,1,192.01
LA,2004,2,194.96
LA,2004,3,198.2
LA,2004,4,200.91
LA,2005,1,203.1
LA,2005,2,207.34
LA,2005,3,211.3
LA,2005,4,218.32
LA,2006,1,225.03
LA,2006,2,230.82
LA,2006,3,235.67
LA,2006,4,239.5
LA,2007,1,241.98
LA,2007,2,244.44
LA,2007,3,245.58
LA,2007,4,246.53
LA,2008,1,247.13
LA,2008,2,246.77
LA,2008,3,243.73
LA,2008,4,244.39
LA,2009,1,247.68
LA,2009,2,245.9
LA,2009,3,242.5
LA,2009,4,242.82
LA,2010,1,240.64
LA,2010,2,239.32
LA,2010,3,242.42
LA,2010,4,241.8
LA,2011,1,238.21
LA,2011,2,237.14
LA,2011,3,237.44
LA,2011,4,240.49
LA,2012,1,239.25
LA,2012,2,239.8
LA,2012,3,243.55
LA,2012,4,243.45
LA,2013,1,243.06
LA,2013,2,244.68
LA,2013,3,246.32
LA,2013,4,245.9
LA,2014,1,246.76
LA,2014,2,249.19
LA,2014,3,253.09
LA,2014,4,253.63
LA,2015,1,257.26
LA,2015,2,259.38
LA,2015,3,262.22
LA,2015,4,262.74
LA,2016,1,265.58
LA,2016,2,269.64
LA,2016,3,271.74
LA,2016,4,273.46
LA,2017,1,271.7
LA,2017,2,276.32
LA,2017,3,280.58
LA,2017,4,280.61
LA,2018,1,281.58
LA,2018,2,282.04
LA,2018,3,284.17
LA,2018,4,284.64
LA,2019,1,288.34
LA,2019,2,291.37
LA,2019,3,293.65
LA,2019,4,296.28
LA,2020,1,299.18
LA,2020,2,300.84
MA,1975,1,68.1
MA,1975,2,65.99
MA,1975,3,67.47
MA,1975,4,70.42
MA,1976,1,67.96
MA,1976,2,69.2
MA,1976,3,69.36
MA,1976,4,70.5
MA,1977,1,72.84
MA,1977,2,70.09
MA,1977,3,73.86
MA,1977,4,73.95
MA,1978,1,78.82
MA,1978,2,79.96
MA,1978,3,85.35
MA,1978,4,87.85
MA,1979,1,91.61
MA,1979,2,94.25
MA,1979,3,97.92
MA,1979,4,98.67
MA,1980,1,100
MA,1980,2,104.39
MA,1980,3,108.91
MA,1980,4,109.31
MA,1981,1,113.18
MA,1981,2,119.37
MA,1981,3,121.99
MA,1981,4,122.29
MA,1982,1,124.1
MA,1982,2,125.2
MA,1982,3,127.29
MA,1982,4,128.46
MA,1983,1,130.83
